product_id,store_code,store_name,product_name,sku,niche_term,product_category,regular_price,sale_price,discount_amount,discount_percentage
18789,"RBN","Rabbona","Polera Chelsea Champions - Blanca","CHD1CBTL","Blackpink","Women","200.00","99.99","100.01","50.01"
18789,"RBN","Rabbona","Polera Chelsea Champions - Blanca","CHD1CBTXL","Blackpink","Women","200.00","99.99","100.01","50.01"
19470,"NEB","Nebula","Polera LOTR","LOTRD4CNT3XL","El Señor de los Anillos","Adult","210.00","165.00","45.00","21.43"
19504,"RBN","Rabbona","Sudadera Juventus Turin - Negra","JUVSD1CNTL","El Señor de los Anillos","Adult","260.00","189.99","70.01","26.93"
19504,"RBN","Rabbona","Sudadera Juventus Turin - Negra","JUVSD1CNTS","El Señor de los Anillos","Adult","260.00","189.99","70.01","26.93"
19504,"RBN","Rabbona","Sudadera Juventus Turin - Negra","JUVSD1CNT2XL","El Señor de los Anillos","Adult","260.00","189.99","70.01","26.93"
19504,"RBN","Rabbona","Sudadera Juventus Turin - Negra","JUVSD1CNTXL","El Señor de los Anillos","Adult","260.00","189.99","70.01","26.93"
19730,"NEB","Nebula","Gorra Camionera NASA","SPCG1D1CBB","NASA","Adult","100.00","69.99","30.01","30.01"
20463,"RBN","Rabbona","Polera Les Bleus - Azul Marino","SFRD1CAZMTXL","Black Panther","Women","180.00","99.99","80.01","44.45"
20995,"RBN","Rabbona","Polera Bolivia","RBN-SBO-D1-CB-TL","EDM","Women","180.00","139.99","40.01","22.23"
20995,"RBN","Rabbona","Polera Bolivia","RBN-SBO-D1-CV-TL","EDM","Women","180.00","139.99","40.01","22.23"
20995,"RBN","Rabbona","Polera Bolivia","RBN-SBO-D1-CB-TM","EDM","Women","180.00","139.99","40.01","22.23"
20995,"RBN","Rabbona","Polera Bolivia","RBN-SBO-D1-CN-TL","EDM","Women","180.00","139.99","40.01","22.23"
20995,"RBN","Rabbona","Polera Bolivia","RBN-SBO-D1-CV-TS","EDM","Women","180.00","139.99","40.01","22.23"
20995,"RBN","Rabbona","Polera Bolivia","RBN-SBO-D1-CV-TM","EDM","Women","180.00","139.99","40.01","22.23"
20995,"RBN","Rabbona","Polera Bolivia","RBN-SBO-D1-CB-TS","EDM","Women","180.00","139.99","40.01","22.23"
20995,"RBN","Rabbona","Polera Bolivia","RBN-SBO-D1-CV-TXL","EDM","Women","180.00","139.99","40.01","22.23"
20995,"RBN","Rabbona","Polera Bolivia","RBN-SBO-D1-CB-T2XL","EDM","Women","180.00","139.99","40.01","22.23"
20995,"RBN","Rabbona","Polera Bolivia","RBN-SBO-D1-CB-TXL","EDM","Women","180.00","139.99","40.01","22.23"
21030,"RBN","Rabbona","Manga Larga Bolivia","RBN-SBO-ML1-CB-T2XL","EDM","Adult","200.00","165.00","35.00","17.50"
21030,"RBN","Rabbona","Manga Larga Bolivia","RBN-SBO-ML1-CN-TM","EDM","Adult","200.00","165.00","35.00","17.50"
21030,"RBN","Rabbona","Manga Larga Bolivia","RBN-SBO-ML1-CN-TS","EDM","Adult","200.00","165.00","35.00","17.50"
21030,"RBN","Rabbona","Manga Larga Bolivia","RBN-SBO-ML1-CB-TS","EDM","Adult","200.00","165.00","35.00","17.50"
4412,"PA","Pasion Albiverde (Store)",,"D5-CV-TL","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4412,"PA","Pasion Albiverde (Store)",,"D5-CV-TM","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4412,"PA","Pasion Albiverde (Store)",,"D5-CV-TXL","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4412,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Women",,,"0.00","0.00"
4412,"PA","Pasion Albiverde (Store)",,"D5-CV-TS","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4429,"PA","Pasion Albiverde (Store)",,"D5-CN-TL","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4429,"PA","Pasion Albiverde (Store)",,"D5-CN-TS","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4429,"PA","Pasion Albiverde (Store)",,"D5-CN-TM","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4429,"PA","Pasion Albiverde (Store)",,"D5-CN-TXL","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4439,"PA","Pasion Albiverde (Store)",,"D2-CB-TM","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4439,"PA","Pasion Albiverde (Store)",,"D2-CB-TS","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4439,"PA","Pasion Albiverde (Store)",,"D2-CB-TL","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4439,"PA","Pasion Albiverde (Store)",,"D2-CB-TXL","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4459,"PA","Pasion Albiverde (Store)",,"D2-CG-TXL","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4459,"PA","Pasion Albiverde (Store)",,"D2-CG-TL","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4459,"PA","Pasion Albiverde (Store)",,"D2-CG-TM","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4459,"PA","Pasion Albiverde (Store)",,"D2-CG-TS","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4481,"PA","Pasion Albiverde (Store)",,"D1-CB-TM","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4481,"PA","Pasion Albiverde (Store)",,"D1-CB-TL","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4481,"PA","Pasion Albiverde (Store)",,"D1-CB-TXL","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4481,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Women",,,"0.00","0.00"
4481,"PA","Pasion Albiverde (Store)",,"D1-CB-TS","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4488,"PA","Pasion Albiverde (Store)",,"D1-CG-TXL","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4488,"PA","Pasion Albiverde (Store)",,"D1-CG-TM","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4488,"PA","Pasion Albiverde (Store)",,"D1-CG-TL","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4488,"PA","Pasion Albiverde (Store)",,"D1-CG-TS","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
4496,"PA","Pasion Albiverde (Store)",,"D3-CV-TS","Oriente Petrolero","Women","116.99","59.99","57.00","48.72"
4496,"PA","Pasion Albiverde (Store)",,"D3-CV-TM","Oriente Petrolero","Women","116.99","59.99","57.00","48.72"
4496,"PA","Pasion Albiverde (Store)",,"D3-CV-TL","Oriente Petrolero","Women","116.99","59.99","57.00","48.72"
4496,"PA","Pasion Albiverde (Store)",,"D3-CV-TXL","Oriente Petrolero","Women","116.99","59.99","57.00","48.72"
4504,"PA","Pasion Albiverde (Store)",,"D3-CN-TM","Oriente Petrolero","Women","116.99","59.99","57.00","48.72"
4504,"PA","Pasion Albiverde (Store)",,"D3-CN-TL","Oriente Petrolero","Women","116.99","59.99","57.00","48.72"
4504,"PA","Pasion Albiverde (Store)",,"D3-CN-TXL","Oriente Petrolero","Women","116.99","59.99","57.00","48.72"
4504,"PA","Pasion Albiverde (Store)",,"D3-CN-TS","Oriente Petrolero","Women","116.99","59.99","57.00","48.72"
4511,"PA","Pasion Albiverde (Store)",,"D4-CV-TM","Oriente Petrolero","Women","116.99","59.99","57.00","48.72"
4511,"PA","Pasion Albiverde (Store)",,"D4-CV-TL","Oriente Petrolero","Women","116.99","59.99","57.00","48.72"
4511,"PA","Pasion Albiverde (Store)",,"D4-CV-TXL","Oriente Petrolero","Women","116.99","59.99","57.00","48.72"
4511,"PA","Pasion Albiverde (Store)",,"D4-CV-TS","Oriente Petrolero","Women","116.99","59.99","57.00","48.72"
4518,"PA","Pasion Albiverde (Store)",,"D4-CN-TM","Oriente Petrolero","Women","120.00","59.99","60.01","50.01"
4518,"PA","Pasion Albiverde (Store)",,"D4-CN-TL","Oriente Petrolero","Women","120.00","59.99","60.01","50.01"
4518,"PA","Pasion Albiverde (Store)",,"D4-CN-TXL","Oriente Petrolero","Women","120.00","59.99","60.01","50.01"
4518,"PA","Pasion Albiverde (Store)",,"D4-CN-TS","Oriente Petrolero","Women","120.00","59.99","60.01","50.01"
8542,"PA","Pasion Albiverde (Store)",,"D3-CN-T12","Oriente Petrolero","Women","106.99","59.99","47.00","43.93"
8542,"PA","Pasion Albiverde (Store)",,"D3-CN-T8","Oriente Petrolero","Women","106.99","59.99","47.00","43.93"
8542,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Women",,,"0.00","0.00"
8542,"PA","Pasion Albiverde (Store)",,"D3-CN-T16","Oriente Petrolero","Women","116.99","59.99","57.00","48.72"
8561,"PA","Pasion Albiverde (Store)",,"D5-CB-T10","Oriente Petrolero","Women","109.99","59.99","50.00","45.46"
8561,"PA","Pasion Albiverde (Store)",,"D5-CB-T12","Oriente Petrolero","Women","109.99","59.99","50.00","45.46"
8561,"PA","Pasion Albiverde (Store)",,"D5-CB-T8","Oriente Petrolero","Women","109.99","59.99","50.00","45.46"
8561,"PA","Pasion Albiverde (Store)",,"D5-CB-T16","Oriente Petrolero","Women","119.99","59.99","60.00","50.00"
9051,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
9054,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
9058,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
9058,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
9083,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
10440,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
15197,"PA","Pasion Albiverde (Store)",,"T2-CB","Oriente Petrolero","Tazas","39.99",,"0.00",
15202,"PA","Pasion Albiverde (Store)",,"T1-CV","Oriente Petrolero","Tazas","39.99",,"0.00",
15204,"PA","Pasion Albiverde (Store)",,"T1- CB","Oriente Petrolero","Tazas","39.99",,"0.00",
15951,"PA","Pasion Albiverde (Store)",,"PA-D6-CN-TM","Oriente Petrolero","Poleras","150.00","129.99","20.01","13.34"
15951,"PA","Pasion Albiverde (Store)",,"PA-D6-CN-TL","Oriente Petrolero","Poleras","150.00","129.99","20.01","13.34"
15951,"PA","Pasion Albiverde (Store)",,"PA-D6-CN-TXL","Oriente Petrolero","Poleras","150.00","129.99","20.01","13.34"
15951,"PA","Pasion Albiverde (Store)",,"PA-D6-CN-TS","Oriente Petrolero","Poleras","150.00","129.99","20.01","13.34"
15954,"PA","Pasion Albiverde (Store)",,"D8CNTL","Oriente Petrolero","Poleras","130.00","49.99","80.01","61.55"
15954,"PA","Pasion Albiverde (Store)",,"D8CNTM","Oriente Petrolero","Poleras","130.00","49.99","80.01","61.55"
15954,"PA","Pasion Albiverde (Store)",,"D8CNTS","Oriente Petrolero","Poleras","130.00","49.99","80.01","61.55"
15954,"PA","Pasion Albiverde (Store)",,"D8CNTXL","Oriente Petrolero","Poleras","130.00","49.99","80.01","61.55"
15961,"PA","Pasion Albiverde (Store)",,"PA-D8-CG-TM","Oriente Petrolero","Poleras","130.00","109.99","20.01","15.39"
15961,"PA","Pasion Albiverde (Store)",,"PA-D8-CG-TL","Oriente Petrolero","Poleras","130.00","109.99","20.01","15.39"
15961,"PA","Pasion Albiverde (Store)",,"PA-D8-CG-TXL","Oriente Petrolero","Poleras","130.00","109.99","20.01","15.39"
15969,"PA","Pasion Albiverde (Store)",,"PA-D9-CN-TM","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
15969,"PA","Pasion Albiverde (Store)",,"PA-D9-CN-TS","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
15969,"PA","Pasion Albiverde (Store)",,"PA-D9-CN-TXL","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
15969,"PA","Pasion Albiverde (Store)",,"PA-D9-CN-TL","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
15969,"PA","Pasion Albiverde (Store)",,"PA-D9-CN-T2XL","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
15976,"PA","Pasion Albiverde (Store)",,"D9CBTM","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
15976,"PA","Pasion Albiverde (Store)",,"D9CBTL","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
15976,"PA","Pasion Albiverde (Store)",,"D9CBTS","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
15976,"PA","Pasion Albiverde (Store)",,"D9CBTXL","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
15983,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
15990,"PA","Pasion Albiverde (Store)",,"PA-D9-CG-TXL","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
15990,"PA","Pasion Albiverde (Store)",,"PA-D9-CG-TS","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
15990,"PA","Pasion Albiverde (Store)",,"PA-D9-CG-TL","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
15990,"PA","Pasion Albiverde (Store)",,"PA-D9-CG-TM","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
16025,"PA","Pasion Albiverde (Store)",,"D6CBTL","Oriente Petrolero","Poleras","150.00","59.99","90.01","60.01"
16025,"PA","Pasion Albiverde (Store)",,"D6CBTS","Oriente Petrolero","Poleras","150.00","59.99","90.01","60.01"
16025,"PA","Pasion Albiverde (Store)",,"D6CBTM","Oriente Petrolero","Poleras","150.00","59.99","90.01","60.01"
16025,"PA","Pasion Albiverde (Store)",,"D6CBTXL","Oriente Petrolero","Poleras","150.00","59.99","90.01","60.01"
16037,"PA","Pasion Albiverde (Store)",,"PA-D6-CV-TM","Oriente Petrolero","Poleras","150.00","129.99","20.01","13.34"
16037,"PA","Pasion Albiverde (Store)",,"PA-D6-CV-TL","Oriente Petrolero","Poleras","150.00","129.99","20.01","13.34"
16037,"PA","Pasion Albiverde (Store)",,"PA-D6-CV-TXL","Oriente Petrolero","Poleras","150.00","129.99","20.01","13.34"
16037,"PA","Pasion Albiverde (Store)",,"PA-D6-CV-TS","Oriente Petrolero","Poleras","150.00","129.99","20.01","13.34"
16049,"PA","Pasion Albiverde (Store)",,"D7CNTL","Oriente Petrolero","Poleras","130.00","49.99","80.01","61.55"
16049,"PA","Pasion Albiverde (Store)",,"D7CNTS","Oriente Petrolero","Poleras","130.00","49.99","80.01","61.55"
16049,"PA","Pasion Albiverde (Store)",,"D7CNTXL","Oriente Petrolero","Poleras","130.00","49.99","80.01","61.55"
16061,"PA","Pasion Albiverde (Store)",,"D7CBTL","Oriente Petrolero","Poleras","130.00","49.99","80.01","61.55"
16061,"PA","Pasion Albiverde (Store)",,"D7CBTM","Oriente Petrolero","Poleras","130.00","49.99","80.01","61.55"
16061,"PA","Pasion Albiverde (Store)",,"D7CBTXL","Oriente Petrolero","Poleras","130.00","49.99","80.01","61.55"
16061,"RBN","Rabbona","Gorra Camionera Juventus Centro - Adulto","RBN-JUV-G1-D1-CNN","Apparel","Poleras","90.00","59.99","30.01","33.34"
16076,"PA","Pasion Albiverde (Store)",,"PA-D7-CV-TL","Oriente Petrolero","Poleras","130.00","119.99","10.01","7.70"
16076,"PA","Pasion Albiverde (Store)",,"PA-D7-CV-TS","Oriente Petrolero","Poleras","130.00","119.99","10.01","7.70"
16076,"PA","Pasion Albiverde (Store)",,"PA-D7-CV-TM","Oriente Petrolero","Poleras","130.00","119.99","10.01","7.70"
16076,"PA","Pasion Albiverde (Store)",,"PA-D7-CV-TXL","Oriente Petrolero","Poleras","130.00","119.99","10.01","7.70"
16213,"PA","Pasion Albiverde (Store)",,"V1-D6-CV-TS","Oriente Petrolero","Women","150.00","129.99","20.01","13.34"
16213,"PA","Pasion Albiverde (Store)",,"V1-D6-CN-TL","Oriente Petrolero","Women","150.00","129.99","20.01","13.34"
16213,"PA","Pasion Albiverde (Store)",,"V1-D6-CN-TM","Oriente Petrolero","Women","150.00","129.99","20.01","13.34"
16213,"PA","Pasion Albiverde (Store)",,"V1-D6-CV-TL","Oriente Petrolero","Women","150.00","129.99","20.01","13.34"
16213,"PA","Pasion Albiverde (Store)",,"V1-D6-CN-TXL","Oriente Petrolero","Women","150.00","129.99","20.01","13.34"
16213,"PA","Pasion Albiverde (Store)",,"V1-D6-CV-TM","Oriente Petrolero","Women","150.00","129.99","20.01","13.34"
16213,"PA","Pasion Albiverde (Store)",,"V1-D6-CB-TM","Oriente Petrolero","Women","150.00","129.99","20.01","13.34"
16213,"PA","Pasion Albiverde (Store)",,"V1-D6-CB-TS","Oriente Petrolero","Women","150.00","129.99","20.01","13.34"
16213,"PA","Pasion Albiverde (Store)",,"V1-D6-CB-TL","Oriente Petrolero","Women","150.00","129.99","20.01","13.34"
16278,"PA","Pasion Albiverde (Store)",,"V1-D9-CN-TL","Oriente Petrolero","Women","120.00","99.99","20.01","16.68"
16278,"PA","Pasion Albiverde (Store)",,"V1-D9-CN-TM","Oriente Petrolero","Women","120.00","99.99","20.01","16.68"
16278,"PA","Pasion Albiverde (Store)",,"V1-D9-CN-TXL","Oriente Petrolero","Women","120.00","99.99","20.01","16.68"
16278,"PA","Pasion Albiverde (Store)",,"V1-D9-CB-TS","Oriente Petrolero","Women","120.00","99.99","20.01","16.68"
16278,"PA","Pasion Albiverde (Store)",,"V1-D9-CB-TXL","Oriente Petrolero","Women","120.00","99.99","20.01","16.68"
16278,"PA","Pasion Albiverde (Store)",,"V1-D9-CG-TM","Oriente Petrolero","Women","120.00","99.99","20.01","16.68"
16278,"PA","Pasion Albiverde (Store)",,"V1-D9-CB-TM","Oriente Petrolero","Women","120.00","99.99","20.01","16.68"
16278,"PA","Pasion Albiverde (Store)",,"V1-D9-CG-TL","Oriente Petrolero","Women","120.00","99.99","20.01","16.68"
16278,"PA","Pasion Albiverde (Store)",,"V1-D9-CN-TS","Oriente Petrolero","Women","120.00","99.99","20.01","16.68"
16278,"PA","Pasion Albiverde (Store)",,"V1-D9-CB-TL","Oriente Petrolero","Women","120.00","99.99","20.01","16.68"
16333,"PA","Pasion Albiverde (Store)",,"V1-D8-CG-TL","Oriente Petrolero","Women","130.00","109.99","20.01","15.39"
16333,"PA","Pasion Albiverde (Store)",,"V1-D8-CG-TM","Oriente Petrolero","Women","130.00","109.99","20.01","15.39"
16333,"PA","Pasion Albiverde (Store)",,"V1-D8-CN-TL","Oriente Petrolero","Women","130.00","109.99","20.01","15.39"
16333,"PA","Pasion Albiverde (Store)",,"V1-D8-CN-TS","Oriente Petrolero","Women","130.00","109.99","20.01","15.39"
16333,"PA","Pasion Albiverde (Store)",,"V1-D8-CG-TS","Oriente Petrolero","Women","130.00","109.99","20.01","15.39"
17112,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
17276,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
17276,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
17276,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
17446,"PA","Pasion Albiverde (Store)",,"B2-CN","Oriente Petrolero","Women","70.00","45.00","25.00","35.71"
17451,"PA","Pasion Albiverde (Store)",,"B3-CN","Oriente Petrolero","Women","70.00","45.00","25.00","35.71"
17553,"PA","Pasion Albiverde (Store)",,"F1","Oriente Petrolero","Women","5.00",,"0.00",
17603,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
17878,"PA","Pasion Albiverde (Store)",,"T3-CB","Oriente Petrolero","Tazas","60.00","29.99","30.01","50.02"
17966,"PA","Pasion Albiverde (Store)",,"T4-CB","Oriente Petrolero","Tazas","60.00","29.99","30.01","50.02"
18044,"PA","Pasion Albiverde (Store)",,"T5-CB","Oriente Petrolero","Tazas","70.00","39.99","30.01","42.87"
18048,"PA","Pasion Albiverde (Store)",,"T6-CB","Oriente Petrolero","Tazas","120.00","99.99","20.01","16.68"
18373,"NEB","Nebula","Manga Larga #ULTIMAVUELTAWORLDTOUR","DYML2CNTM","Apparel","Women","220.00","175.00","45.00","20.45"
18373,"NEB","Nebula","Manga Larga #ULTIMAVUELTAWORLDTOUR","DYML2CNTL","Apparel","Women","220.00","175.00","45.00","20.45"
18373,"NEB","Nebula","Manga Larga #ULTIMAVUELTAWORLDTOUR","DYML2CNT2XL","Apparel","Women","220.00","175.00","45.00","20.45"
18373,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Women",,,"0.00","0.00"
18375,"PA","Pasion Albiverde (Store)",,"D4CNTS","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
18375,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Poleras",,,"0.00","0.00"
18375,"PA","Pasion Albiverde (Store)",,"D4CNTL","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
18375,"PA","Pasion Albiverde (Store)",,"D4CNTXL","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
18375,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Poleras",,,"0.00","0.00"
18375,"PA","Pasion Albiverde (Store)",,"D4CNTM","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
18679,"PA","Pasion Albiverde (Store)",,"D10CBTS","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
18679,"PA","Pasion Albiverde (Store)",,"D10CBTM","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
18679,"PA","Pasion Albiverde (Store)",,"D10CBTL","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
18679,"PA","Pasion Albiverde (Store)",,"D10CBTXL","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
18679,"PA","Pasion Albiverde (Store)",,"D10CBT2XL","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
18780,"PA","Pasion Albiverde (Store)",,"PA-D10-CG-TM","Oriente Petrolero","Poleras","120.00","99.99","20.01","16.68"
