customer_key,channel_name,niche_term,orders_count,total_spend
"1f206cdd8b070abf104de139852958873ca8458180e520b379c6662f2390c57d","Online Web","Oriente Petrolero",1,"534.94"
"1f2dbb381f24ffa45b6297ae7433657481db42c957294fcd9d0d7bf5eb57de58","Manual Admin","Liverpool",1,"179.97"
"1f4b742f15e958c73b2c5f9d7e8d5f1e79e16caa297b6e28433e5bcfc25cae93","Online Web","Oriente Petrolero",1,"99.99"
"1f4c854f80b01c5886033fce59e9d5a7f20aaf645da7d6d38cda77722557f697","Online Web","Oriente Petrolero",1,"299.97"
"1f55ae916143585a8c3303fb96cb1c9517c3fab6af4870e801a6c47e10f1c136","Manual Admin","Barcelona",1,"404.97"
"1f55ae916143585a8c3303fb96cb1c9517c3fab6af4870e801a6c47e10f1c136","Manual Admin","Other Trends",1,"79.98"
"1f8431d26e1bce1b42d028887074fccf0ecd89981b1931a7020b27a782aae0f6","Manual Admin","Tenis",1,"139.98"
"1f88ef6d7db5adc3570241cb362beb914f53fb707e36ed854d303591bdc79f11","Other Channels","Oriente Petrolero",1,"909.93"
"1fbc738ea157fdbfff56d69a2c0a0b819b88097782ee060ba6caf83da9a58710","Manual Admin","Oriente Petrolero",1,"779.94"
"1fbc738ea157fdbfff56d69a2c0a0b819b88097782ee060ba6caf83da9a58710","Manual Admin","Real Madrid",1,"479.97"
"1fbc738ea157fdbfff56d69a2c0a0b819b88097782ee060ba6caf83da9a58710","Online Web","Oriente Petrolero",1,"779.94"
"1fbc738ea157fdbfff56d69a2c0a0b819b88097782ee060ba6caf83da9a58710","Online Web","Real Madrid",1,"479.97"
"1fdbbff2cd28d187377daf3249de7e8aed83b2bd9a93a958fee9e8ade267ba58","Online Web","Oriente Petrolero",2,"90.00"
"1fdc9d13a1922c6d5fc1d5e3aece1dc3fb55dea3ab0e02cb3999db4be9877248","Online Web","Oriente Petrolero",1,"539.97"
"1fe00ea0bf4fbbce00157c188cd830c608dc0a35fce637f2ecc1e8f4f001375f","Online Web","Oriente Petrolero",1,"137.00"
"1fe1e68f1d8f67ab9c9fd5469c88f8847d15a58e4b212d8b3f6b8c2d60f3a4e0","Online Web","Oriente Petrolero",1,"1019.94"
"1ff9eb1e3f5d44917cf6ccd155abbc148446cd48af6865ad98dc0fc0cf4ae27e","Online Web","Oriente Petrolero",1,"129.97"
"2017f459bee6afc19f29d6ae38b294036596d12d5d76b89a1c4b3344239ad9f6","Manual Admin","River Plate",1,"129.98"
"2018710607976751ebb7524dbcbe6ccc4cf8628a3889a027803418a2474ee4f1","Manual Admin","Alemania",1,"139.99"
"2018710607976751ebb7524dbcbe6ccc4cf8628a3889a027803418a2474ee4f1","Manual Admin","Holanda",1,"471.00"
"2018710607976751ebb7524dbcbe6ccc4cf8628a3889a027803418a2474ee4f1","Online Web","Bayern Münich",1,"246.99"
"202655f4802a3acce7044a15f4b7436ea3c24429b67861eb991c654bf60b583f","Online Web","Chelsea",1,"49.99"
"202655f4802a3acce7044a15f4b7436ea3c24429b67861eb991c654bf60b583f","Online Web","Oriente Petrolero",1,"1279.87"
"202655f4802a3acce7044a15f4b7436ea3c24429b67861eb991c654bf60b583f","Online Web","Other Trends",1,"49.99"
"20472bb959b84f903c413b772842571cbeb52b41b6e841f2d8e9fe5d24c4229c","Online Web","Oriente Petrolero",1,"1019.94"
"205cb71cc02e1ebe28a82a543de34ec5cb8109d1740775b1eebd9a28a42675ec","Manual Admin","Brasil",1,"99.98"
"205cb71cc02e1ebe28a82a543de34ec5cb8109d1740775b1eebd9a28a42675ec","Manual Admin","Oriente Petrolero",1,"199.96"
"205cb71cc02e1ebe28a82a543de34ec5cb8109d1740775b1eebd9a28a42675ec","Online Web","Brasil",1,"99.98"
"205cb71cc02e1ebe28a82a543de34ec5cb8109d1740775b1eebd9a28a42675ec","Online Web","Oriente Petrolero",1,"199.96"
"2063ba9f1a527a9865c98eef8fbdd57566058040f5c89294ae4dd8d3e3b652fb","Online Web","Oriente Petrolero",1,"1799.82"
"206c77b789238b0300598b5f1a00595a9662d08f9b3e16b7eb28141f14eb7730","Manual Admin","Formula 1",1,"548.00"
"207215442c17031054101f35c4293169f6d5422687e3f33126b191cc7a44fee6","Online Web","Chelsea",1,"69.99"
"209d43d0887730fde1fe5fc066d3e59cf7ca763f30a322e329fce1ca2dd1ab50","Manual Admin","Blackpink",1,"389.97"
"20c27a568d51bab3cc3242772f1a05485a2f970595b7f65aad8ecea3b6e642d2","Online Web","Oriente Petrolero",1,"119.98"
"20c27a568d51bab3cc3242772f1a05485a2f970595b7f65aad8ecea3b6e642d2","Other Channels","Oriente Petrolero",1,"59.99"
"20d55e04b9f35a6c0e9092bb8d6cc59966687da1b3d24352e415312532918e99","Online Web","Oriente Petrolero",1,"45.00"
"20d8b263f9379d721c3653c03154eefb4d8efc1814f7a4339df4d4bd8bad2187","Online Web","Oriente Petrolero",1,"139.98"
"20e5b0905b1312a24c0cbc3ed7395280334e7cdb4a6f66e0f24aa83a8b19c7e9","Manual Admin","PSG",2,"5564.75"
"2117dded328478140c5e37716ba52b98532a6b780e7412fdf72e3fc7fe892103","Online Web","Oriente Petrolero",1,"1584.84"
"2155f17442ddb12556e7c9d5093978684f6d763639272a802363a7105c409dae","Manual Admin","Oriente Petrolero",1,"140.00"
"2197659bc659a40deb5a8934fd5dfc2389cee02b447384bd340955e03a8c0aaa","Online Web","Formula 1",3,"789.90"
"219abe2d5250c7c33291eecc1bc8a5ea643725b2016265b98d438ca85d56263d","Manual Admin","Argentina",1,"299.94"
"219cc331be27ce48b67ec396c0b0c15b20cdcec8410ffba3951c82b2f84866c1","Online Web","Manchester United",1,"99.98"
"219cc331be27ce48b67ec396c0b0c15b20cdcec8410ffba3951c82b2f84866c1","Online Web","Oriente Petrolero",1,"1336.00"
"219cc331be27ce48b67ec396c0b0c15b20cdcec8410ffba3951c82b2f84866c1","Online Web","Real Madrid",1,"1599.92"
"219f4fa421f4ad8db423a7e0137ad5718ce5abca6a4d88b60df5f5badd1e2443","Online Web","Juventus",1,"449.94"
"219f4fa421f4ad8db423a7e0137ad5718ce5abca6a4d88b60df5f5badd1e2443","Online Web","Oriente Petrolero",2,"3049.67"
"21a527db58217b01598a35517a2b78c37d3d315f8be1b3282faed37603cd49e8","Other Channels","Formula 1",1,"414.95"
"21b6373cc9ee1c6d72b05074c91376eeb815b491f770495c079e8a0db8939e3b","Point of Sale","Juventus",1,"839.94"
"21b6373cc9ee1c6d72b05074c91376eeb815b491f770495c079e8a0db8939e3b","Point of Sale","River Plate",1,"314.00"
"21ede599c7696e3e407638bcb3556f79180e3ab0d10fea43df755cdb0e609fbf","Online Web","Liverpool",1,"1240.00"
"21ede599c7696e3e407638bcb3556f79180e3ab0d10fea43df755cdb0e609fbf","Online Web","Oriente Petrolero",1,"130.00"
"21f131e798ed054d89df9a318d2f449a03ec0684a244dc761b2e9e920c9b11b9","Manual Admin","Manchester United",1,"799.95"
"21fd64d4490b7f7ffaef154d0ece72478fa4fcda6139c4f2eea733c4655fc66a","Manual Admin","Tenis",2,"674.97"
"21fe8843288405a48b2b5ea5019dfdea96f55f7308e873a3e0933c2b03229957","Point of Sale","Boca Juniors",1,"1308.98"
"21fe8843288405a48b2b5ea5019dfdea96f55f7308e873a3e0933c2b03229957","Point of Sale","Manchester United",1,"849.95"
"220d41b70706cb366aaed9f62007ca4f6137b80d60acb93af1507cdcd6340e1c","Manual Admin","Formula 1",1,"569.95"
"221089b55903b0214297aa6d005e58633543474679f2ff390570aa3574717340","Online Web","Oriente Petrolero",1,"467.96"
"2210a4df3a73621c8169c905ad5a98736ef37640cac48789f8eb0c8aee25d376","Online Web","Oriente Petrolero",1,"1488.00"
"2213c25091fa9da25252fd52bb557c06058abebf86cf492ef47b092cf578eb9e","Online Web","Oriente Petrolero",1,"540.00"
"223f45333ce4bec570d4e1b893a6e9e1b68a230f769cd186aca13058845ab932","Manual Admin","Better Call Saul",1,"479.96"
"22480cc898c604d172ef9745bf16aa18f4b1ecefa1d640fc376d25bf515b68a0","Online Web","Oriente Petrolero",1,"120.00"
"226eb7991cd45145e8a0dc6bf5b434a7f4428efbae12a3aa0a895fb14943089e","Manual Admin","Oriente Petrolero",1,"249.95"
"226eb7991cd45145e8a0dc6bf5b434a7f4428efbae12a3aa0a895fb14943089e","Online Web","Oriente Petrolero",1,"899.91"
"227d1c23de8f1e1b99a582de1fb1f4a3e7e4e5e73fbcf001b0436ef90ae68a16","Manual Admin","Oriente Petrolero",1,"919.96"
"227d1c23de8f1e1b99a582de1fb1f4a3e7e4e5e73fbcf001b0436ef90ae68a16","Manual Admin","PSG",1,"219.99"
"227d1c23de8f1e1b99a582de1fb1f4a3e7e4e5e73fbcf001b0436ef90ae68a16","Other Channels","Oriente Petrolero",1,"919.96"
"227d1c23de8f1e1b99a582de1fb1f4a3e7e4e5e73fbcf001b0436ef90ae68a16","Other Channels","PSG",1,"219.99"
"22bc26bf4f4168854d592038c0202bad323bff927f764408d1e1d21b4e0590d3","Manual Admin","Oriente Petrolero",1,"1099.89"
"22bcb0b471c8f1827dc4f69763c2ae69642264e73fadabdadcec4af2e26bd67c","Other Channels","Daddy Yankee",2,"839.88"
"22c10fcb792347d3da942daca2723086f1edb07806f1b6a98e157349b28164eb","Manual Admin","Formula 1",1,"69.99"
"22c10fcb792347d3da942daca2723086f1edb07806f1b6a98e157349b28164eb","Manual Admin","Oriente Petrolero",1,"120.00"
"22c10fcb792347d3da942daca2723086f1edb07806f1b6a98e157349b28164eb","Online Web","Oriente Petrolero",1,"120.00"
"22c10fcb792347d3da942daca2723086f1edb07806f1b6a98e157349b28164eb","Other Channels","Formula 1",1,"69.99"
"22c10fcb792347d3da942daca2723086f1edb07806f1b6a98e157349b28164eb","Other Channels","Oriente Petrolero",1,"120.00"
"2300cff6d19eecc9458a99bff8d0307cb01e571fbc61f1f862a554748f2f4133","Point of Sale","Boca Juniors",1,"1029.00"
"230c06ba8778374043c14fee4dc3d7b2490cb27613a2784eb819035fcc9200ca","Online Web","Oriente Petrolero",1,"628.00"
"231e03e3a54b8ca55e29220cb232a68a01eeaa2f48df8d8f6bf654cbc0f99656","Online Web","Oriente Petrolero",1,"120.00"
"233690783cb4939b59e707ce9ed117ba9fe562a0a7e88692a10e12751a94fd24","Manual Admin","Apparel",1,"145.00"
"233690783cb4939b59e707ce9ed117ba9fe562a0a7e88692a10e12751a94fd24","Manual Admin","Italia",1,"145.00"
"233690783cb4939b59e707ce9ed117ba9fe562a0a7e88692a10e12751a94fd24","Manual Admin","Oriente Petrolero",1,"4389.86"
"234f7d047f3f8c7ce126f8253d7dc0eb39c5bfec3c6948e3f0faa5e8ef6a9a3f","Online Web","Oriente Petrolero",1,"39.99"
"236a3259034628fc3033bbecbb318c58b49b383200f5fd92483edf0f337b7148","Manual Admin","Formula 1",2,"1625.96"
"236a3259034628fc3033bbecbb318c58b49b383200f5fd92483edf0f337b7148","Manual Admin","Oriente Petrolero",1,"819.93"
"236a3259034628fc3033bbecbb318c58b49b383200f5fd92483edf0f337b7148","Online Web","Formula 1",1,"666.00"
"236a3259034628fc3033bbecbb318c58b49b383200f5fd92483edf0f337b7148","Online Web","Oriente Petrolero",1,"819.93"
"23785179c7a1331c4910108248fdd26f1362a10f97c497b117b7352de02de16c","Manual Admin","Oriente Petrolero",1,"839.93"
"238ef35a9adce294ba4f3b4ebc19a28d22004e92141ec5ceff65c025053f9752","Manual Admin","Oriente Petrolero",1,"49.99"
"239333296ea00f46ea2c284cf4582041f99bcccf06e5cd45e2a07b8d9cbb16fa","Online Web","Oriente Petrolero",1,"979.93"
"23a0f515b79ce44df618189257e0f705a4733d316e36d18c602bc36cb4a49d48","Online Web","Oriente Petrolero",1,"69.99"
"23c50488b45205f72d86e2ea61562c4b9dc2b1dd32eb27056db8f74341ae4185","Online Web","Oriente Petrolero",1,"999.90"
"23dd0d76cba949939d51680fb022633e186a57713db351180b8533c8fd05f13c","Manual Admin","Oriente Petrolero",1,"45.00"
"23e1b491031ce5e918a2a95bbfbdeaadf6c2df811d7db7c4dd1d6e595a90ca4b","Online Web","Oriente Petrolero",1,"979.93"
"23e61be3da64fa3a7253823ff9887bc886b77cc9a66ef74af0dbb102378b6a42","Manual Admin","Manchester United",1,"49.99"
"23e8088f18d25680ef8cbcfb84eb8c6d5a18b069ec1372d141cd0fb4dfa3f099","Online Web","Oriente Petrolero",1,"179.97"
"23ee2b84274693d98338a37489ef484d3aecde90dc68654dbf2754bc72e467f0","Other Channels","Oriente Petrolero",4,"2169.86"
"23f9cfe046468cd7e55d50b31a9190675ad307e35e5a5110503c8313313c17b6","Other Channels","Oriente Petrolero",1,"69.99"
"2410aba8979ccdf93118b06cd7fc80a009bb1f91c92f94b899c6cc9dd8a96522","Manual Admin","Oriente Petrolero",1,"49.99"
"241dba11e3a9031dc91289d8373b234c008866a27e826b96dbfbe6ff7fb086ef","Online Web","Oriente Petrolero",1,"135.00"
"246e7f325a967e2b11fc5b0929b3f6c156be4ffe6aad40c3778f14fd1a76a68f","Manual Admin","Liverpool",1,"465.00"
"249cddadefb5f97f678d2d14f096fe0fa6d5294ea246dc4d6329d32c69bbc3a6","Online Web","Oriente Petrolero",1,"624.99"
"24f11eff6c2479dbf4f8b18e408f158038f9987c1d8e37467fe4bfed44d89dd5","Other Channels","Oriente Petrolero",1,"979.93"
"24f2cdfc16431c3e3ccd86abb88a0a57a7b6df3934bdb8fe4807950e99921f16","Online Web","Apparel",1,"959.94"
"24f2cdfc16431c3e3ccd86abb88a0a57a7b6df3934bdb8fe4807950e99921f16","Online Web","Boca Juniors",1,"1339.92"
"24f2cdfc16431c3e3ccd86abb88a0a57a7b6df3934bdb8fe4807950e99921f16","Online Web","Oriente Petrolero",1,"3879.74"
"25045a4d929cf261e2972b5f1f2c57c2397db43f325ab883bd7b0036d6cca259","Manual Admin","Oriente Petrolero",1,"479.92"
"25045a4d929cf261e2972b5f1f2c57c2397db43f325ab883bd7b0036d6cca259","Manual Admin","Tenis",1,"279.96"
"25368bc319d63ad736845ccbc24a4c477d0abbaaa11898277dfe82604df26e79","Manual Admin","Daddy Yankee",1,"209.97"
"25383860468aad466f5791c46b7aa2e39484aed7cd21be04f5c423f7b9b16545","Online Web","Oriente Petrolero",1,"399.92"
"25383860468aad466f5791c46b7aa2e39484aed7cd21be04f5c423f7b9b16545","Other Channels","Oriente Petrolero",1,"399.92"
"2582022bddee829e2ed87d9fcf9b4ea8a905470f28bf190f15748d527779b2e5","Online Web","Oriente Petrolero",1,"49.99"
"25897bbd793a0c84c16cff96b66c1aed467503ecb58b839b99bf69aa3c12abd9","Online Web","Oriente Petrolero",1,"979.93"
"2595636e8267cd9e9ec9cec0a4fcc06732b6689aead09d47ab565f1e76117180","Online Web","Oriente Petrolero",1,"239.96"
"2598639dde641d3ae4220c90d96ef26c4703dc20004d89eb74007ee7776a683a","Manual Admin","Formula 1",1,"139.98"
"25a352454599512d8d37ecfd48424cdc25e03ae04c7c7239548e6ca4f3a383c6","Online Web","Oriente Petrolero",1,"4032.00"
"25a7578817b825ea67521e84b629e14ecb9607c202775ad004f00c3edce65f1e","Online Web","Oriente Petrolero",2,"517.95"
"25ad7bc1d9fc8c90d70ffe4ea3bba458c41e4ea6956585ff812775e41637702b","Online Web","Liverpool",1,"759.96"
"25ad7bc1d9fc8c90d70ffe4ea3bba458c41e4ea6956585ff812775e41637702b","Online Web","River Plate",1,"54.99"
"25aecbf47d0df094b6b1b9d78c46446fa025b524c3f4fb0cf795218c25f1f99c","Online Web","Oriente Petrolero",1,"239.96"
"25b77b0337618f3a4a640794f3e937d9abff941ea62b0a0279ced641322bdfb6","Manual Admin","Tenis",1,"270.00"
"25e1d186824fed3d504f739fed08b2f73361ae04a2f28676b845a33810e23d8c","Manual Admin","Better Call Saul",1,"479.96"
"260b7c5087565d030fe3f6fd04e3957981fa3f9d0c9a714a181b622510b815d2","Online Web","Oriente Petrolero",1,"1429.89"
"261b973fa52890e2b2c20b038ac8bb2f712354a080e2bc5eca319c276e9e660b","Online Web","Oriente Petrolero",2,"1879.91"
"264bed5ed08c13c31d43d710beef1713dcbbbaa58cd23d3a80323249806dc26d","Other Channels","Oriente Petrolero",2,"3529.90"
"266077ee006b943e12765a3f2155910bd462435b039ad457d605eb4c6ed277ee","Online Web","Oriente Petrolero",1,"394.00"
"26b712519c724f94d858262e393eb1b6cba04fd07c28d023898c7e2bcf9f18b1","Manual Admin","Bolivia",1,"2939.78"
"26b712519c724f94d858262e393eb1b6cba04fd07c28d023898c7e2bcf9f18b1","Manual Admin","EDM",1,"2799.80"
"26b712519c724f94d858262e393eb1b6cba04fd07c28d023898c7e2bcf9f18b1","Manual Admin","Oriente Petrolero",1,"4319.56"
"26c08a842387477621e071c8910008d5bd6c70ddcb7d4be44e730b28dd6b633a","Manual Admin","PSG",1,"979.93"
"26c26afe5766c5b0d285f9958b1cd6577efff406dee277c39db27e452018e5aa","Manual Admin","Manchester United",1,"39.99"
"26ed91c565d26ec1c40b960faa6ecad5ecfd501a70022c197b95c4fab2e08cdc","Manual Admin","Formula 1",2,"1029.95"
"26ed91c565d26ec1c40b960faa6ecad5ecfd501a70022c197b95c4fab2e08cdc","Online Web","Alemania",1,"69.99"
"26ed91c565d26ec1c40b960faa6ecad5ecfd501a70022c197b95c4fab2e08cdc","Online Web","Formula 1",1,"69.99"
"26ed91c565d26ec1c40b960faa6ecad5ecfd501a70022c197b95c4fab2e08cdc","Online Web","Oriente Petrolero",1,"199.96"
"26ed91c565d26ec1c40b960faa6ecad5ecfd501a70022c197b95c4fab2e08cdc","Other Channels","Alemania",1,"69.99"
"26ed91c565d26ec1c40b960faa6ecad5ecfd501a70022c197b95c4fab2e08cdc","Other Channels","Oriente Petrolero",1,"199.96"
"26f4f247c5cfcf9283326f6ae25a045e07f35f1cac22f21e5c97e54beed5bfce","Manual Admin","EDM",1,"69.99"
"26f4f247c5cfcf9283326f6ae25a045e07f35f1cac22f21e5c97e54beed5bfce","Manual Admin","Formula 1",1,"609.99"
"271d0ebb62f49bd355e23304bb30dd8bbe73a810aac1c277b89ce63a3a44b29d","Manual Admin","Manchester United",1,"199.97"
"271d0ebb62f49bd355e23304bb30dd8bbe73a810aac1c277b89ce63a3a44b29d","Manual Admin","Oriente Petrolero",1,"839.94"
"271d0ebb62f49bd355e23304bb30dd8bbe73a810aac1c277b89ce63a3a44b29d","Point of Sale","Manchester United",1,"199.97"
"271d0ebb62f49bd355e23304bb30dd8bbe73a810aac1c277b89ce63a3a44b29d","Point of Sale","Oriente Petrolero",1,"839.94"
"271ed07e514314288ac8f0c680da0e2a0360a957327c54112ad2b71c5b6120a0","Online Web","EDM",1,"64.99"
"271ed07e514314288ac8f0c680da0e2a0360a957327c54112ad2b71c5b6120a0","Online Web","Formula 1",1,"1614.87"
"272070061808fc0570a7de337eecdc4d0b8bf17997cdff6902690de0e9bcc3d9","Online Web","Oriente Petrolero",1,"179.97"
"2736b0ac482dfc01b9b497747dd432702bfacec4220667a34279d728247b82c9","Online Web","Oriente Petrolero",1,"1399.86"
"273d1db303e3afea6cc44701f2bfb9f65fdfe87d55488204f8595f73cbfa5c0c","Manual Admin","Oriente Petrolero",1,"1104.00"
"275052e9a1d12079dc8e8fcd8bdbefb6ab2d5f07a1105a38b637843ab509332e","Online Web","Oriente Petrolero",1,"50.00"
"275052e9a1d12079dc8e8fcd8bdbefb6ab2d5f07a1105a38b637843ab509332e","Other Channels","Oriente Petrolero",1,"399.92"
"27615680429ba009a0306d5ae7d1f58985008008308510819ed0cec7e38a2baf","Manual Admin","Formula 1",1,"279.96"
"2761b7c95e717258c2e1c0978f567f7542d4244c6e29cdbf94aecce4bae54532","Manual Admin","Chelsea",1,"170.00"
"2761b7c95e717258c2e1c0978f567f7542d4244c6e29cdbf94aecce4bae54532","Manual Admin","Oriente Petrolero",1,"1020.00"
"2761b7c95e717258c2e1c0978f567f7542d4244c6e29cdbf94aecce4bae54532","Manual Admin","Other Trends",1,"170.00"
"2762291572d2bf21850ee048b29b91cb4f9ba1d051fdd3b130f29ac0d25f44fe","Manual Admin","Formula 1",1,"469.95"
"2762291572d2bf21850ee048b29b91cb4f9ba1d051fdd3b130f29ac0d25f44fe","Manual Admin","Oriente Petrolero",1,"45.00"
"2762291572d2bf21850ee048b29b91cb4f9ba1d051fdd3b130f29ac0d25f44fe","Online Web","Formula 1",1,"469.95"
"2762291572d2bf21850ee048b29b91cb4f9ba1d051fdd3b130f29ac0d25f44fe","Online Web","Oriente Petrolero",1,"45.00"
"27629df8924877647c84fd32fc5c5775df385229699b92af412b5d970b34378d","Online Web","Oriente Petrolero",1,"1184.89"
"27c98b5b391542e0205983e6c1ca19349b3d52051149e585c08a24ea0a260d7d","Point of Sale","Oriente Petrolero",1,"844.99"
"27f4539a5ca1b3223ca65a300c709f550de77138dd3cf62bb280292ee8ec3718","Online Web","Oriente Petrolero",1,"519.93"
"27fdf2b54987df04d38d4719b07eb74d6cd8d7a2fc8cac77148895ae95bb3e58","Online Web","Oriente Petrolero",1,"519.94"
"27fe9524242bd016376af80051191b89c35900059033e3ac19e198dca3233f72","Online Web","Boca Juniors",1,"1029.00"
"27fe9524242bd016376af80051191b89c35900059033e3ac19e198dca3233f72","Online Web","Oriente Petrolero",1,"79.98"
"27fe9524242bd016376af80051191b89c35900059033e3ac19e198dca3233f72","Other Channels","Boca Juniors",1,"1029.00"
"27fe9524242bd016376af80051191b89c35900059033e3ac19e198dca3233f72","Other Channels","Oriente Petrolero",1,"79.98"
"280ec1e698bf34f53fa33846d518c8885c589d081a8a8947607ba468fc97adb0","Manual Admin","Oriente Petrolero",1,"2208.00"
"281fa382659b4bb56aa7bac558936efd265afb9a5e0208bdd576bb27381127f7","Online Web","Italia",1,"49.99"
"281fa382659b4bb56aa7bac558936efd265afb9a5e0208bdd576bb27381127f7","Online Web","Juventus",1,"49.99"
"2831e622181ec925356522028d329bffef19c45c6eed14a607eb1354521dec56","Online Web","Formula 1",1,"839.93"
"28451b0a8957f6b02f9e658593c7f854fa967011843581f089b24e89181f9401","Online Web","Oriente Petrolero",1,"49.99"
"284784199389d12159533722b890f51d8b189c6fcd20a3817aa59860389d6369","Other Channels","Tenis",1,"657.99"
"285e057c017c011d995c4745bbc22882daf6a14ee9c7072e0ad0b0615582f3d1","Manual Admin","Boca Juniors",1,"588.00"
"285e057c017c011d995c4745bbc22882daf6a14ee9c7072e0ad0b0615582f3d1","Manual Admin","Chelsea",1,"89.98"
"285e057c017c011d995c4745bbc22882daf6a14ee9c7072e0ad0b0615582f3d1","Manual Admin","Oriente Petrolero",3,"1530.00"
"285e057c017c011d995c4745bbc22882daf6a14ee9c7072e0ad0b0615582f3d1","Manual Admin","River Plate",1,"495.00"
"285e057c017c011d995c4745bbc22882daf6a14ee9c7072e0ad0b0615582f3d1","Online Web","Boca Juniors",1,"588.00"
"285e057c017c011d995c4745bbc22882daf6a14ee9c7072e0ad0b0615582f3d1","Online Web","Chelsea",1,"89.98"
"285e057c017c011d995c4745bbc22882daf6a14ee9c7072e0ad0b0615582f3d1","Online Web","Oriente Petrolero",2,"1500.00"
"285e057c017c011d995c4745bbc22882daf6a14ee9c7072e0ad0b0615582f3d1","Online Web","River Plate",1,"495.00"
"289847044a475fc22c4d29aa008ab8d913c01c61d8d03c73de8eaf92306b646e","Manual Admin","Barcelona",1,"119.99"
"289847044a475fc22c4d29aa008ab8d913c01c61d8d03c73de8eaf92306b646e","Manual Admin","Manchester United",2,"1484.98"
"289847044a475fc22c4d29aa008ab8d913c01c61d8d03c73de8eaf92306b646e","Online Web","Holanda",1,"471.00"
"289847044a475fc22c4d29aa008ab8d913c01c61d8d03c73de8eaf92306b646e","Online Web","Manchester United",1,"775.94"
"28b4dcfa33d333796dcd8df1cbe9a263666a96d1a06d36d0aebcb423f90ca4a5","Online Web","Barcelona",1,"999.90"
"28b4dcfa33d333796dcd8df1cbe9a263666a96d1a06d36d0aebcb423f90ca4a5","Online Web","Chelsea",1,"639.94"
"28b4dcfa33d333796dcd8df1cbe9a263666a96d1a06d36d0aebcb423f90ca4a5","Online Web","Oriente Petrolero",2,"3394.90"
"28d44aa17bd8a4253e5f589dcdee4a658780e93b6f2fe29fc00fa6ef4ef85ec3","Manual Admin","Chelsea",1,"69.99"
"28d4b1e6d80879de360a477529d527ed7a0d8a78ed91b9e2e76ed5737ff1d989","Other Channels","Oriente Petrolero",1,"999.90"
"28e3de2094ef24b18fdfd63a299411b2a1883c9ff96f842ab7d9872585f92b74","Manual Admin","Brasil",1,"49.99"
"28e3de2094ef24b18fdfd63a299411b2a1883c9ff96f842ab7d9872585f92b74","Manual Admin","Liverpool",1,"99.98"
"29168742538729a51e5ba6922eb99e03dc935134e2dd9762f344627542585a4f","Manual Admin","Oriente Petrolero",1,"59.99"
"29396561b5e62bb15fb6a26ea3aeccea6a6f94e7e83a798f35fc4c95f1c07fcf","Online Web","Oriente Petrolero",2,"2214.91"
"295aef3ad73d636d3f8883bd450bfa3e2b4d496256867e81cf53a0edb5628bf6","Other Channels","Oriente Petrolero",1,"59.99"
"298f6bc1ddad72dad5904525de63ee4d957f55c104fb3cc851ea376933a60320","Online Web","Oriente Petrolero",2,"1134.91"
"298f6bc1ddad72dad5904525de63ee4d957f55c104fb3cc851ea376933a60320","Other Channels","Oriente Petrolero",1,"59.99"
"29c6623ec100b7051288182c2010adc35b16710224f4b9c87ef037ff40fbb747","Online Web","Argentina",2,"685.00"
"29c6623ec100b7051288182c2010adc35b16710224f4b9c87ef037ff40fbb747","Online Web","Chelsea",2,"244.98"
"29c6623ec100b7051288182c2010adc35b16710224f4b9c87ef037ff40fbb747","Online Web","Italia",1,"449.97"
"29c6623ec100b7051288182c2010adc35b16710224f4b9c87ef037ff40fbb747","Online Web","Juventus",1,"869.92"
"29c6623ec100b7051288182c2010adc35b16710224f4b9c87ef037ff40fbb747","Online Web","Liverpool",2,"1579.95"
"29c6623ec100b7051288182c2010adc35b16710224f4b9c87ef037ff40fbb747","Online Web","River Plate",1,"399.96"
"29d149fbd1cf4b177b086db88710cdab4ff0005f1cfd44cc89d610618efe9d52","Online Web","Bolivia",1,"2783.76"
