niche_a,niche_b,channel_name,shared_customers_count,overlap_percentage
Manchester United,Belgica,Point of Sale,1,0.82
Manchester United,Uruguay,Manual Admin,1,0.82
Tenis,Belgica,Manual Admin,1,0.82
Tenis,Francia,Manual Admin,1,0.82
Tenis,Manchester United,Manual Admin,1,0.82
Tenis,Uruguay,Manual Admin,1,0.82
Tenis,Apparel,Manual Admin,1,0.82
Tenis,Bolivia,Manual Admin,1,0.82
Tenis,EDM,Manual Admin,1,0.82
Tenis,Inglaterra,Manual Admin,1,0.82
Tenis,Portugal,Manual Admin,1,0.82
Manchester United,Belgica,Manual Admin,1,0.82
Manchester United,Francia,Manual Admin,1,0.82
Manchester United,NBA,Manual Admin,1,0.82
Tenis,BTS,Online Web,1,0.82
Tenis,River Plate,Online Web,1,0.82
Manchester United,Dr. Strange,Online Web,1,0.82
Manchester United,Portugal,Online Web,1,0.82
Tenis,Boca Juniors,Online Web,1,0.82
Tenis,Dr. Strange,Online Web,1,0.82
Tenis,Other Trends,Online Web,1,0.82
Manchester United,Bayern Münich,Online Web,1,0.82
Manchester United,BTS,Online Web,1,0.82
Manchester United,Formula 1,Online Web,1,0.82
Tenis,España,Other Channels,1,0.82
Tenis,Juventus,Other Channels,1,0.82
Tenis,Real Madrid,Other Channels,1,0.82
Manchester United,Blackpink,Other Channels,1,0.82
Manchester United,Daddy Yankee,Other Channels,1,0.82
Manchester United,Harry Styles,Other Channels,1,0.82
Tenis,Blackpink,Other Channels,1,0.82
Tenis,Daddy Yankee,Other Channels,1,0.82
Manchester United,Breaking Bad Universe,Other Channels,1,0.82
Manchester United,España,Other Channels,1,0.82
Tenis,Breaking Bad Universe,Other Channels,1,0.82
Tenis,PSG,Point of Sale,1,0.82
Manchester United,Better Call Saul,Point of Sale,1,0.82
Manchester United,Croacia,Point of Sale,1,0.82
Manchester United,Game of Thrones,Point of Sale,1,0.82
Tenis,Better Call Saul,Point of Sale,1,0.82
Tenis,Croacia,Point of Sale,1,0.82
Tenis,Game of Thrones,Point of Sale,1,0.82
Tenis,NBA,Point of Sale,1,0.82
Manchester United,Argentina,Point of Sale,1,0.82
Manchester United,Brasil,Point of Sale,1,0.82
Manchester United,Élite,Point of Sale,1,0.82
Tenis,Argentina,Point of Sale,1,0.82
Tenis,Brasil,Point of Sale,1,0.82
Tenis,Élite,Point of Sale,1,0.82
Tenis,Italia,Point of Sale,1,0.82
Manchester United,Croacia,Manual Admin,1,0.82
Manchester United,Game of Thrones,Manual Admin,1,0.82
Tenis,Croacia,Manual Admin,1,0.82
Tenis,Game of Thrones,Manual Admin,1,0.82
Manchester United,Argentina,Manual Admin,1,0.82
Manchester United,Brasil,Manual Admin,1,0.82
Manchester United,Élite,Manual Admin,1,0.82
Tenis,Argentina,Manual Admin,1,0.82
Tenis,Brasil,Manual Admin,1,0.82
Tenis,Élite,Manual Admin,1,0.82
Tenis,Italia,Manual Admin,1,0.82
Tenis,PSG,Manual Admin,1,0.82
Oriente Petrolero,Tenis,Online Web,16,0.82
Manchester United,Better Call Saul,Manual Admin,1,0.82
Manchester United,NBA,Online Web,1,0.82
Manchester United,Uruguay,Online Web,1,0.82
Tenis,Chelsea,Online Web,1,0.82
Tenis,Francia,Online Web,1,0.82
Tenis,Uruguay,Online Web,1,0.82
Manchester United,Inglaterra,Online Web,1,0.82
Tenis,Apparel,Online Web,1,0.82
Tenis,EDM,Online Web,1,0.82
Tenis,Inglaterra,Online Web,1,0.82
Tenis,Portugal,Online Web,1,0.82
Manchester United,Belgica,Online Web,1,0.82
Manchester United,Francia,Online Web,1,0.82
Tenis,BTS,Other Channels,1,0.82
Tenis,River Plate,Other Channels,1,0.82
Manchester United,Dr. Strange,Other Channels,1,0.82
Manchester United,Portugal,Other Channels,1,0.82
Tenis,Boca Juniors,Other Channels,1,0.82
Tenis,Dr. Strange,Other Channels,1,0.82
Manchester United,BTS,Other Channels,1,0.82
Tenis,Breaking Bad Universe,Point of Sale,1,0.82
Tenis,España,Point of Sale,1,0.82
Tenis,Juventus,Point of Sale,1,0.82
Tenis,Real Madrid,Point of Sale,1,0.82
Manchester United,Blackpink,Point of Sale,1,0.82
Manchester United,Daddy Yankee,Point of Sale,1,0.82
Manchester United,Harry Styles,Point of Sale,1,0.82
Manchester United,Other Trends,Point of Sale,1,0.82
Tenis,Blackpink,Point of Sale,1,0.82
Tenis,Daddy Yankee,Point of Sale,1,0.82
Tenis,Harry Styles,Point of Sale,1,0.82
Manchester United,Breaking Bad Universe,Point of Sale,1,0.82
Manchester United,España,Point of Sale,1,0.82
Manchester United,River Plate,Point of Sale,1,0.82
Manchester United,Blackpink,Manual Admin,1,0.82
Manchester United,Daddy Yankee,Manual Admin,1,0.82
Manchester United,Harry Styles,Manual Admin,1,0.82
Tenis,Blackpink,Manual Admin,1,0.82
Tenis,Daddy Yankee,Manual Admin,1,0.82
Tenis,Harry Styles,Manual Admin,1,0.82
Manchester United,Breaking Bad Universe,Manual Admin,1,0.82
Manchester United,España,Manual Admin,1,0.82
Tenis,Breaking Bad Universe,Manual Admin,1,0.82
Tenis,España,Manual Admin,1,0.82
Manchester United,Better Call Saul,Online Web,1,0.82
Manchester United,Croacia,Online Web,1,0.82
Manchester United,Game of Thrones,Online Web,1,0.82
Tenis,Better Call Saul,Online Web,1,0.82
Tenis,Croacia,Online Web,1,0.82
Tenis,Game of Thrones,Online Web,1,0.82
Tenis,NBA,Online Web,1,0.82
Manchester United,Argentina,Online Web,1,0.82
Manchester United,Brasil,Online Web,1,0.82
Tenis,Argentina,Online Web,1,0.82
Tenis,Brasil,Online Web,1,0.82
Tenis,Italia,Online Web,1,0.82
Tenis,PSG,Online Web,1,0.82
Manchester United,Francia,Other Channels,1,0.82
Manchester United,NBA,Other Channels,1,0.82
Manchester United,Uruguay,Other Channels,1,0.82
Tenis,Chelsea,Other Channels,1,0.82
Tenis,Francia,Other Channels,1,0.82
Tenis,Uruguay,Other Channels,1,0.82
Manchester United,EDM,Other Channels,1,0.82
Manchester United,Inglaterra,Other Channels,1,0.82
Tenis,EDM,Other Channels,1,0.82
Tenis,Inglaterra,Other Channels,1,0.82
Manchester United,Chelsea,Other Channels,1,0.82
Tenis,Bayern Münich,Point of Sale,1,0.82
Tenis,BTS,Point of Sale,1,0.82
Tenis,Formula 1,Point of Sale,1,0.82
Tenis,Liverpool,Point of Sale,1,0.82
Tenis,River Plate,Point of Sale,1,0.82
Manchester United,Dr. Strange,Point of Sale,1,0.82
Manchester United,Holanda,Point of Sale,1,0.82
Manchester United,Portugal,Point of Sale,1,0.82
Tenis,Alemania,Point of Sale,1,0.82
Tenis,Boca Juniors,Point of Sale,1,0.82
Tenis,Dr. Strange,Point of Sale,1,0.82
Tenis,Holanda,Point of Sale,1,0.82
Tenis,Other Trends,Point of Sale,1,0.82
Manchester United,Bayern Münich,Point of Sale,1,0.82
Manchester United,BTS,Point of Sale,1,0.82
Manchester United,Liverpool,Point of Sale,1,0.82
Tenis,Bayern Münich,Manual Admin,1,0.82
Tenis,BTS,Manual Admin,1,0.82
Tenis,Liverpool,Manual Admin,1,0.82
Tenis,River Plate,Manual Admin,1,0.82
Manchester United,Dr. Strange,Manual Admin,1,0.82
Manchester United,Portugal,Manual Admin,1,0.82
Tenis,Alemania,Manual Admin,1,0.82
Tenis,Dr. Strange,Manual Admin,1,0.82
Tenis,Holanda,Manual Admin,1,0.82
Oriente Petrolero,Juventus,Manual Admin,16,0.82
Manchester United,BTS,Manual Admin,1,0.82
Manchester United,Tenis,Manual Admin,1,0.82
Real Madrid,Breaking Bad Universe,Point of Sale,1,0.73
Real Madrid,España,Point of Sale,1,0.73
Real Madrid,Blackpink,Point of Sale,1,0.73
Real Madrid,Daddy Yankee,Point of Sale,1,0.73
Real Madrid,Harry Styles,Point of Sale,1,0.73
Real Madrid,España,Manual Admin,1,0.73
Real Madrid,Blackpink,Manual Admin,1,0.73
Real Madrid,Daddy Yankee,Manual Admin,1,0.73
Real Madrid,Harry Styles,Manual Admin,1,0.73
Real Madrid,Breaking Bad Universe,Manual Admin,1,0.73
Real Madrid,Better Call Saul,Online Web,1,0.73
Real Madrid,Croacia,Online Web,1,0.73
Real Madrid,Game of Thrones,Online Web,1,0.73
Real Madrid,NBA,Online Web,1,0.73
Real Madrid,Argentina,Online Web,1,0.73
Real Madrid,Brasil,Online Web,1,0.73
Real Madrid,Élite,Online Web,1,0.73
Real Madrid,Belgica,Other Channels,1,0.73
Real Madrid,Chelsea,Other Channels,1,0.73
Real Madrid,Francia,Other Channels,1,0.73
Real Madrid,Uruguay,Other Channels,1,0.73
Real Madrid,Apparel,Other Channels,1,0.73
Real Madrid,EDM,Other Channels,1,0.73
Real Madrid,Inglaterra,Other Channels,1,0.73
Real Madrid,Portugal,Other Channels,1,0.73
Real Madrid,Bayern Münich,Point of Sale,1,0.73
Real Madrid,BTS,Point of Sale,1,0.73
Real Madrid,Formula 1,Point of Sale,1,0.73
Real Madrid,Tenis,Point of Sale,1,0.73
Real Madrid,Alemania,Point of Sale,1,0.73
Real Madrid,Dr. Strange,Point of Sale,1,0.73
Real Madrid,Holanda,Point of Sale,1,0.73
Real Madrid,Other Trends,Point of Sale,1,0.73
Real Madrid,Bayern Münich,Manual Admin,1,0.73
Real Madrid,BTS,Manual Admin,1,0.73
Real Madrid,Liverpool,Manual Admin,1,0.73
Real Madrid,Tenis,Manual Admin,1,0.73
Real Madrid,Alemania,Manual Admin,1,0.73
Real Madrid,Dr. Strange,Manual Admin,1,0.73
Real Madrid,Holanda,Manual Admin,1,0.73
Real Madrid,Breaking Bad Universe,Online Web,1,0.73
Real Madrid,España,Online Web,1,0.73
Real Madrid,Blackpink,Online Web,1,0.73
Real Madrid,Daddy Yankee,Online Web,1,0.73
Real Madrid,Harry Styles,Online Web,1,0.73
Real Madrid,Barcelona,Online Web,1,0.73
Real Madrid,Italia,Other Channels,1,0.73
Real Madrid,Better Call Saul,Other Channels,1,0.73
Real Madrid,Croacia,Other Channels,1,0.73
Real Madrid,Game of Thrones,Other Channels,1,0.73
Real Madrid,NBA,Other Channels,1,0.73
Real Madrid,Argentina,Other Channels,1,0.73
Real Madrid,Élite,Other Channels,1,0.73
Real Madrid,Belgica,Point of Sale,1,0.73
Real Madrid,Francia,Point of Sale,1,0.73
Real Madrid,Uruguay,Point of Sale,1,0.73
Real Madrid,Apparel,Point of Sale,1,0.73
Real Madrid,Bolivia,Point of Sale,1,0.73
Real Madrid,EDM,Point of Sale,1,0.73
Real Madrid,Inglaterra,Point of Sale,1,0.73
Real Madrid,Portugal,Point of Sale,1,0.73
Real Madrid,Belgica,Manual Admin,1,0.73
Real Madrid,Uruguay,Manual Admin,1,0.73
Real Madrid,Apparel,Manual Admin,1,0.73
Real Madrid,Inglaterra,Manual Admin,1,0.73
Real Madrid,Portugal,Manual Admin,1,0.73
Real Madrid,Bayern Münich,Online Web,1,0.73
Real Madrid,BTS,Online Web,1,0.73
Real Madrid,Formula 1,Online Web,1,0.73
Real Madrid,Alemania,Online Web,1,0.73
Real Madrid,Dr. Strange,Online Web,1,0.73
Real Madrid,Holanda,Online Web,1,0.73
Real Madrid,Breaking Bad Universe,Other Channels,1,0.73
Real Madrid,España,Other Channels,1,0.73
Real Madrid,Juventus,Other Channels,1,0.73
Real Madrid,River Plate,Other Channels,1,0.73
Real Madrid,Blackpink,Other Channels,1,0.73
Real Madrid,Daddy Yankee,Other Channels,1,0.73
Real Madrid,Harry Styles,Other Channels,1,0.73
Real Madrid,Élite,Point of Sale,1,0.73
Real Madrid,Italia,Point of Sale,1,0.73
Real Madrid,Better Call Saul,Point of Sale,1,0.73
Real Madrid,Croacia,Point of Sale,1,0.73
Real Madrid,Game of Thrones,Point of Sale,1,0.73
Real Madrid,NBA,Point of Sale,1,0.73
Real Madrid,Brasil,Point of Sale,1,0.73
Real Madrid,Better Call Saul,Manual Admin,1,0.73
Real Madrid,Croacia,Manual Admin,1,0.73
Real Madrid,Game of Thrones,Manual Admin,1,0.73
Real Madrid,NBA,Manual Admin,1,0.73
Real Madrid,Argentina,Manual Admin,1,0.73
Real Madrid,Élite,Manual Admin,1,0.73
Real Madrid,Belgica,Online Web,1,0.73
Real Madrid,Francia,Online Web,1,0.73
Real Madrid,Uruguay,Online Web,1,0.73
Real Madrid,EDM,Online Web,1,0.73
Real Madrid,Portugal,Online Web,1,0.73
Real Madrid,Bayern Münich,Other Channels,1,0.73
Real Madrid,BTS,Other Channels,1,0.73
Real Madrid,Formula 1,Other Channels,1,0.73
Real Madrid,Liverpool,Other Channels,1,0.73
Real Madrid,Tenis,Other Channels,1,0.73
Real Madrid,Alemania,Other Channels,1,0.73
Real Madrid,Boca Juniors,Other Channels,1,0.73
Real Madrid,Dr. Strange,Other Channels,1,0.73
Real Madrid,Holanda,Other Channels,1,0.73
PSG,Portugal,Point of Sale,1,0.72
PSG,Belgica,Point of Sale,1,0.72
PSG,Francia,Point of Sale,1,0.72
PSG,Uruguay,Point of Sale,1,0.72
PSG,Bolivia,Point of Sale,1,0.72
PSG,EDM,Point of Sale,1,0.72
PSG,Inglaterra,Point of Sale,1,0.72
PSG,Belgica,Manual Admin,1,0.72
PSG,Uruguay,Manual Admin,1,0.72
PSG,Apparel,Manual Admin,1,0.72
PSG,Portugal,Manual Admin,1,0.72
PSG,Bayern Münich,Online Web,1,0.72
PSG,BTS,Online Web,1,0.72
PSG,Formula 1,Online Web,1,0.72
Oriente Petrolero,Boca Juniors,Point of Sale,14,0.72
PSG,Tenis,Online Web,1,0.72
PSG,Dr. Strange,Online Web,1,0.72
PSG,Holanda,Online Web,1,0.72
PSG,Breaking Bad Universe,Other Channels,1,0.72
PSG,España,Other Channels,1,0.72
Oriente Petrolero,Boca Juniors,Manual Admin,14,0.72
PSG,River Plate,Other Channels,1,0.72
PSG,Blackpink,Other Channels,1,0.72
PSG,Daddy Yankee,Other Channels,1,0.72
PSG,Brasil,Point of Sale,1,0.72
PSG,Élite,Point of Sale,1,0.72
PSG,Italia,Point of Sale,1,0.72
PSG,Better Call Saul,Point of Sale,1,0.72
PSG,Croacia,Point of Sale,1,0.72
PSG,Game of Thrones,Point of Sale,1,0.72
PSG,NBA,Point of Sale,1,0.72
PSG,Better Call Saul,Manual Admin,1,0.72
PSG,Croacia,Manual Admin,1,0.72
PSG,NBA,Manual Admin,1,0.72
PSG,Brasil,Manual Admin,1,0.72
PSG,Élite,Manual Admin,1,0.72
PSG,Belgica,Online Web,1,0.72
PSG,Uruguay,Online Web,1,0.72
PSG,EDM,Online Web,1,0.72
PSG,Inglaterra,Online Web,1,0.72
PSG,Portugal,Online Web,1,0.72
PSG,Bayern Münich,Other Channels,1,0.72
PSG,BTS,Other Channels,1,0.72
PSG,Formula 1,Other Channels,1,0.72
PSG,Alemania,Other Channels,1,0.72
PSG,Dr. Strange,Other Channels,1,0.72
PSG,Holanda,Other Channels,1,0.72
PSG,Breaking Bad Universe,Point of Sale,1,0.72
PSG,España,Point of Sale,1,0.72
PSG,River Plate,Point of Sale,1,0.72
PSG,Blackpink,Point of Sale,1,0.72
PSG,Daddy Yankee,Point of Sale,1,0.72
PSG,Harry Styles,Point of Sale,1,0.72
PSG,Breaking Bad Universe,Manual Admin,1,0.72
PSG,España,Manual Admin,1,0.72
PSG,Blackpink,Manual Admin,1,0.72
PSG,Daddy Yankee,Manual Admin,1,0.72
PSG,Harry Styles,Manual Admin,1,0.72
PSG,Better Call Saul,Online Web,1,0.72
PSG,Croacia,Online Web,1,0.72
PSG,Game of Thrones,Online Web,1,0.72
PSG,NBA,Online Web,1,0.72
PSG,Brasil,Online Web,1,0.72
PSG,Belgica,Other Channels,1,0.72
PSG,Francia,Other Channels,1,0.72
PSG,Uruguay,Other Channels,1,0.72
PSG,EDM,Other Channels,1,0.72
PSG,Inglaterra,Other Channels,1,0.72
PSG,Portugal,Other Channels,1,0.72
PSG,Bayern Münich,Point of Sale,1,0.72
PSG,BTS,Point of Sale,1,0.72
PSG,Formula 1,Point of Sale,1,0.72
Oriente Petrolero,Bolivia,Online Web,14,0.72
PSG,Tenis,Point of Sale,1,0.72
PSG,Alemania,Point of Sale,1,0.72
PSG,Dr. Strange,Point of Sale,1,0.72
PSG,Holanda,Point of Sale,1,0.72
PSG,Other Trends,Point of Sale,1,0.72
PSG,Bayern Münich,Manual Admin,1,0.72
PSG,BTS,Manual Admin,1,0.72
PSG,Tenis,Manual Admin,1,0.72
PSG,Dr. Strange,Manual Admin,1,0.72
PSG,Holanda,Manual Admin,1,0.72
PSG,Other Trends,Manual Admin,1,0.72
PSG,Breaking Bad Universe,Online Web,1,0.72
PSG,España,Online Web,1,0.72
PSG,Blackpink,Online Web,1,0.72
PSG,Daddy Yankee,Online Web,1,0.72
PSG,Harry Styles,Online Web,1,0.72
PSG,Italia,Other Channels,1,0.72
PSG,Better Call Saul,Other Channels,1,0.72
PSG,Croacia,Other Channels,1,0.72
Oriente Petrolero,Barcelona,Manual Admin,14,0.72
PSG,Game of Thrones,Other Channels,1,0.72
PSG,Argentina,Other Channels,1,0.72
PSG,Brasil,Other Channels,1,0.72
Oriente Petrolero,Tenis,Manual Admin,13,0.67
Oriente Petrolero,Liverpool,Point of Sale,12,0.61
Oriente Petrolero,Liverpool,Manual Admin,11,0.56
Oriente Petrolero,Liverpool,Other Channels,11,0.56
Oriente Petrolero,Juventus,Point of Sale,11,0.56
Oriente Petrolero,Apparel,Other Channels,10,0.51
Oriente Petrolero,Chelsea,Point of Sale,10,0.51
Oriente Petrolero,Barcelona,Other Channels,10,0.51
Oriente Petrolero,Boca Juniors,Other Channels,10,0.51
Oriente Petrolero,Italia,Online Web,9,0.46
Oriente Petrolero,Chelsea,Other Channels,9,0.46
Oriente Petrolero,River Plate,Online Web,9,0.46
Oriente Petrolero,Barcelona,Online Web,9,0.46
Oriente Petrolero,Apparel,Point of Sale,9,0.46
Oriente Petrolero,Juventus,Other Channels,9,0.46
Oriente Petrolero,Game of Thrones,Manual Admin,9,0.46
Formula 1,NBA,Other Channels,1,0.42
Formula 1,Uruguay,Other Channels,1,0.42
Formula 1,Bolivia,Point of Sale,1,0.42
Formula 1,EDM,Point of Sale,1,0.42
Formula 1,Italia,Point of Sale,1,0.42
Formula 1,PSG,Other Channels,1,0.42
Formula 1,Belgica,Point of Sale,1,0.42
Formula 1,Chelsea,Point of Sale,1,0.42
Formula 1,Game of Thrones,Point of Sale,1,0.42
Formula 1,Bolivia,Manual Admin,1,0.42
Formula 1,EDM,Manual Admin,1,0.42
Formula 1,Italia,Manual Admin,1,0.42
Formula 1,Portugal,Point of Sale,1,0.42
Formula 1,Belgica,Manual Admin,1,0.42
Formula 1,Chelsea,Manual Admin,1,0.42
Formula 1,Game of Thrones,Manual Admin,1,0.42
Formula 1,minions,Manual Admin,1,0.42
Formula 1,Tenis,Point of Sale,1,0.42
Formula 1,Dr. Strange,Online Web,1,0.42
Formula 1,Inglaterra,Online Web,1,0.42
Formula 1,Portugal,Manual Admin,1,0.42
Formula 1,BTS,Online Web,1,0.42
Formula 1,Francia,Online Web,1,0.42
Formula 1,Blackpink,Other Channels,1,0.42
Formula 1,Daddy Yankee,Other Channels,1,0.42
Formula 1,Other Trends,Online Web,1,0.42
Formula 1,Barcelona,Other Channels,1,0.42
Formula 1,Breaking Bad Universe,Other Channels,1,0.42
Formula 1,España,Other Channels,1,0.42
Formula 1,Liverpool,Other Channels,1,0.42
Formula 1,River Plate,Online Web,1,0.42
Formula 1,Better Call Saul,Point of Sale,1,0.42
Formula 1,Croacia,Point of Sale,1,0.42
Formula 1,Harry Styles,Point of Sale,1,0.42
Formula 1,Argentina,Point of Sale,1,0.42
Formula 1,Brasil,Point of Sale,1,0.42
Formula 1,Élite,Point of Sale,1,0.42
Formula 1,Juventus,Point of Sale,1,0.42
Formula 1,Real Madrid,Other Channels,1,0.42
Formula 1,NBA,Point of Sale,1,0.42
Formula 1,Uruguay,Point of Sale,1,0.42
Formula 1,Argentina,Manual Admin,1,0.42
Formula 1,Élite,Manual Admin,1,0.42
Formula 1,PSG,Point of Sale,1,0.42
Formula 1,Croacia,Manual Admin,1,0.42
Formula 1,EDM,Online Web,1,0.42
Formula 1,Italia,Online Web,1,0.42
Formula 1,Chelsea,Online Web,1,0.42
Formula 1,Game of Thrones,Online Web,1,0.42
Formula 1,NBA,Manual Admin,1,0.42
Formula 1,Uruguay,Manual Admin,1,0.42
Formula 1,Boca Juniors,Other Channels,1,0.42
Formula 1,Dr. Strange,Other Channels,1,0.42
Formula 1,Inglaterra,Other Channels,1,0.42
Formula 1,BTS,Other Channels,1,0.42
Formula 1,Francia,Other Channels,1,0.42
Formula 1,Blackpink,Point of Sale,1,0.42
Formula 1,Daddy Yankee,Point of Sale,1,0.42
Formula 1,Holanda,Point of Sale,1,0.42
Formula 1,Other Trends,Other Channels,1,0.42
Formula 1,Barcelona,Point of Sale,1,0.42
Formula 1,Breaking Bad Universe,Point of Sale,1,0.42
Formula 1,España,Point of Sale,1,0.42
Formula 1,Liverpool,Point of Sale,1,0.42
Formula 1,River Plate,Other Channels,1,0.42
Formula 1,Blackpink,Manual Admin,1,0.42
Formula 1,Daddy Yankee,Manual Admin,1,0.42
Formula 1,Holanda,Manual Admin,1,0.42
Formula 1,Barcelona,Manual Admin,1,0.42
Formula 1,Breaking Bad Universe,Manual Admin,1,0.42
Formula 1,España,Manual Admin,1,0.42
Formula 1,Liverpool,Manual Admin,1,0.42
Formula 1,Real Madrid,Point of Sale,1,0.42
Formula 1,Croacia,Online Web,1,0.42
Formula 1,Argentina,Online Web,1,0.42
Formula 1,Brasil,Online Web,1,0.42
Formula 1,Élite,Online Web,1,0.42
Formula 1,Better Call Saul,Online Web,1,0.42
Formula 1,Uruguay,Online Web,1,0.42
Formula 1,Apparel,Other Channels,1,0.42
Formula 1,EDM,Other Channels,1,0.42
Formula 1,Italia,Other Channels,1,0.42
Formula 1,PSG,Online Web,1,0.42
Formula 1,Chelsea,Other Channels,1,0.42
Formula 1,Game of Thrones,Other Channels,1,0.42
Formula 1,NBA,Online Web,1,0.42
Formula 1,Alemania,Point of Sale,1,0.42
Formula 1,Dr. Strange,Point of Sale,1,0.42
Formula 1,Inglaterra,Point of Sale,1,0.42
Formula 1,Bayern Münich,Point of Sale,1,0.42
Formula 1,BTS,Point of Sale,1,0.42
Formula 1,Francia,Point of Sale,1,0.42
Formula 1,Manchester United,Point of Sale,1,0.42
Formula 1,Inglaterra,Manual Admin,1,0.42
Formula 1,Other Trends,Point of Sale,1,0.42
Formula 1,Bayern Münich,Manual Admin,1,0.42
Formula 1,BTS,Manual Admin,1,0.42
Formula 1,Francia,Manual Admin,1,0.42
Formula 1,River Plate,Point of Sale,1,0.42
Formula 1,Blackpink,Online Web,1,0.42
Formula 1,Daddy Yankee,Online Web,1,0.42
Formula 1,Barcelona,Online Web,1,0.42
Formula 1,Breaking Bad Universe,Online Web,1,0.42
Formula 1,España,Online Web,1,0.42
Formula 1,Liverpool,Online Web,1,0.42
Formula 1,Better Call Saul,Other Channels,1,0.42
Formula 1,Croacia,Other Channels,1,0.42
Formula 1,Harry Styles,Other Channels,1,0.42
Formula 1,Argentina,Other Channels,1,0.42
Formula 1,Brasil,Other Channels,1,0.42
Formula 1,Élite,Other Channels,1,0.42
Formula 1,Real Madrid,Online Web,1,0.42
Oriente Petrolero,Manchester United,Other Channels,8,0.41
Oriente Petrolero,Bolivia,Manual Admin,8,0.41
Oriente Petrolero,EDM,Manual Admin,8,0.41
Oriente Petrolero,Argentina,Point of Sale,8,0.41
Oriente Petrolero,Formula 1,Other Channels,8,0.41
Oriente Petrolero,Other Trends,Manual Admin,8,0.41
Oriente Petrolero,Game of Thrones,Online Web,7,0.36
Oriente Petrolero,PSG,Other Channels,7,0.36
Oriente Petrolero,Harry Styles,Online Web,7,0.36
Oriente Petrolero,Argentina,Online Web,6,0.31
Oriente Petrolero,Other Trends,Other Channels,6,0.31
Oriente Petrolero,Italia,Manual Admin,6,0.31
Oriente Petrolero,Better Call Saul,Manual Admin,6,0.31
Oriente Petrolero,Barcelona,Point of Sale,6,0.31
Oriente Petrolero,Brasil,Online Web,5,0.26
Oriente Petrolero,Better Call Saul,Online Web,5,0.26
Oriente Petrolero,Bolivia,Other Channels,5,0.26
Oriente Petrolero,Breaking Bad Universe,Online Web,5,0.26
Oriente Petrolero,Francia,Manual Admin,5,0.26
Oriente Petrolero,Argentina,Manual Admin,5,0.26
Oriente Petrolero,Brasil,Manual Admin,5,0.26
Oriente Petrolero,EDM,Online Web,5,0.26
Oriente Petrolero,Tenis,Other Channels,5,0.26
Oriente Petrolero,River Plate,Point of Sale,5,0.26
Oriente Petrolero,Harry Styles,Manual Admin,5,0.26
Oriente Petrolero,Formula 1,Point of Sale,4,0.20
Oriente Petrolero,Other Trends,Online Web,4,0.20
Oriente Petrolero,Alemania,Online Web,4,0.20
Oriente Petrolero,Daddy Yankee,Manual Admin,4,0.20
Oriente Petrolero,Tenis,Point of Sale,3,0.15
Oriente Petrolero,Inglaterra,Other Channels,3,0.15
Oriente Petrolero,Francia,Other Channels,3,0.15
Oriente Petrolero,Alemania,Manual Admin,3,0.15
Oriente Petrolero,Dr. Strange,Manual Admin,3,0.15
Oriente Petrolero,Daddy Yankee,Online Web,3,0.15
Oriente Petrolero,Argentina,Other Channels,3,0.15
Oriente Petrolero,Brasil,Other Channels,3,0.15
Oriente Petrolero,Bolivia,Point of Sale,3,0.15
Oriente Petrolero,Inglaterra,Manual Admin,3,0.15
Oriente Petrolero,River Plate,Other Channels,3,0.15
Oriente Petrolero,Harry Styles,Other Channels,3,0.15
Oriente Petrolero,Netflix,Online Web,3,0.15
Oriente Petrolero,Alemania,Other Channels,3,0.15
Oriente Petrolero,Breaking Bad Universe,Manual Admin,3,0.15
Oriente Petrolero,Croacia,Online Web,2,0.10
Oriente Petrolero,Holanda,Manual Admin,2,0.10
Oriente Petrolero,Blackpink,Online Web,2,0.10
Oriente Petrolero,Netflix,Manual Admin,2,0.10
Oriente Petrolero,Italia,Other Channels,2,0.10
Oriente Petrolero,Better Call Saul,Other Channels,2,0.10
Oriente Petrolero,Portugal,Online Web,2,0.10
Oriente Petrolero,Holanda,Online Web,2,0.10
Oriente Petrolero,Italia,Point of Sale,2,0.10
Oriente Petrolero,Croacia,Manual Admin,2,0.10
Oriente Petrolero,Inglaterra,Online Web,2,0.10
Oriente Petrolero,Portugal,Other Channels,2,0.10
Oriente Petrolero,Holanda,Other Channels,2,0.10
Oriente Petrolero,Other Trends,Point of Sale,2,0.10
Oriente Petrolero,Blackpink,Manual Admin,2,0.10
Oriente Petrolero,NBA,Manual Admin,1,0.05
Oriente Petrolero,Uruguay,Other Channels,1,0.05
Oriente Petrolero,Élite,Online Web,1,0.05
Oriente Petrolero,EDM,Other Channels,1,0.05
Oriente Petrolero,Portugal,Point of Sale,1,0.05
Oriente Petrolero,Belgica,Other Channels,1,0.05
Oriente Petrolero,Alemania,Point of Sale,1,0.05
Oriente Petrolero,Dr. Strange,Point of Sale,1,0.05
Oriente Petrolero,Holanda,Point of Sale,1,0.05
Oriente Petrolero,Portugal,Manual Admin,1,0.05
Oriente Petrolero,Bayern Münich,Point of Sale,1,0.05
Oriente Petrolero,BTS,Point of Sale,1,0.05
Oriente Petrolero,Bayern Münich,Manual Admin,1,0.05
Oriente Petrolero,BTS,Manual Admin,1,0.05
Oriente Petrolero,España,Online Web,1,0.05
Oriente Petrolero,Croacia,Other Channels,1,0.05
Oriente Petrolero,Game of Thrones,Other Channels,1,0.05
Oriente Petrolero,NBA,Online Web,1,0.05
Oriente Petrolero,Uruguay,Point of Sale,1,0.05
Oriente Petrolero,Élite,Other Channels,1,0.05
Oriente Petrolero,Uruguay,Manual Admin,1,0.05
